tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
33033,1,543311,Parvimonas micra,"",bacteria,false,,,,2587.3221216041397,4,,,99.008,126.0,10^-71.7232,,,,,,2587.3221216041397,4,,,98.175,41.5,10^-16.8429,,,,,,1
419014,2,419014,Alloscardovia,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,98.7,40.0,10^-16.8665,,,,,[419015],0
419015,1,419014,Alloscardovia omnicolens,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,98.7,40.0,10^-16.8665,,,,,,0
416916,2,416916,Aggregatibacter,"",bacteria,false,,,,1293.6610608020699,2,,,98.8095,126.0,10^-71.3801,,,,,,1940.4915912031047,3,,,88.1,41.3333,10^-13.1014,,,,,"[739, 732]",1
739,1,416916,Aggregatibacter segnis,"",bacteria,false,,,,1293.6610608020699,2,,,98.8095,126.0,10^-71.3801,,,,,,1293.6610608020699,2,,,100.0,41.0,10^-15.9768,,,,,,0
732,1,416916,Aggregatibacter aphrophilus,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,64.3,42.0,10^-7.35067,,,,,,1
334107,2,334107,Conchiformibius,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,48.7,39.0,10^-3.55909,,,,,[153493],0
153493,1,334107,Conchiformibius steedae,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,48.7,39.0,10^-3.55909,,,,,,0
265975,2,265975,Oribacterium,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,100.0,41.5,10^-18.6635,,,,,"[712414, 237576]",0
712414,1,265975,Oribacterium sp. oral taxon 108,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,42.0,10^-18.3605,,,,,,0
237576,1,265975,Oribacterium sinus,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-18.9666,,,,,,0
212742,2,212742,Morococcus,"",bacteria,false,,,,,,,,,,,,,,,,7761.966364812419,12,,,98.8833,39.5,10^-16.9697,,,,,[1056807],0
1056807,1,212742,Morococcus cerebrosus,"",bacteria,false,,,,,,,,,,,,,,,,7761.966364812419,12,,,98.8833,39.5,10^-16.9697,,,,,,0
165695,2,165695,Sphingobium,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,82.9,41.0,10^-14.6925,,,,,[13690],0
13690,1,165695,Sphingobium yanoikuyae,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,82.9,41.0,10^-14.6925,,,,,,0
162289,2,162289,Peptoniphilus,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,97.6,42.0,10^-15.6308,,,,,[33031],0
33031,1,162289,Peptoniphilus lacrimalis,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,97.6,42.0,10^-15.6308,,,,,,0
152161,2,152161,Stappia,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-20.5901,,,,,[71235],0
71235,1,152161,Stappia stellulata,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-20.5901,,,,,,0
123375,2,123375,Solobacterium,"",bacteria,false,,,,,,,,,,,,,,,,5174.6442432082795,8,,,98.6625,40.625,10^-16.7605,,,,,[102148],0
102148,1,123375,Solobacterium moorei,"",bacteria,false,,,,,,,,,,,,,,,,5174.6442432082795,8,,,98.6625,40.625,10^-16.7605,,,,,,0
76008,2,76008,Fusibacter,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,58.3,36.0,10^-5.05849,,,,,[1048380],0
1048380,1,76008,Fusibacter sp. 3D3,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,58.3,36.0,10^-5.05849,,,,,,0
48736,2,48736,Ralstonia,"",bacteria,false,,,,1293.6610608020699,2,,,97.059,44.0,10^-15.5754,,,,,,,,,,,,,,,,,[305],0
305,1,48736,Ralstonia solanacearum,"",bacteria,false,,,,1293.6610608020699,2,,,97.059,44.0,10^-15.5754,,,,,,,,,,,,,,,,,,0
44259,2,44259,Filifactor,"",bacteria,false,,,,646.8305304010349,1,,,100.0,126.0,10^-73.4386,,,,,,646.8305304010349,1,,,100.0,41.0,10^-16.0783,,,,,[143361],0
143361,1,44259,Filifactor alocis,"",bacteria,false,,,,646.8305304010349,1,,,100.0,126.0,10^-73.4386,,,,,,646.8305304010349,1,,,100.0,41.0,10^-16.0783,,,,,,0
43996,2,43996,Catonella,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,97.6,41.0,10^-18.4841,,,,,[43997],0
43997,1,43996,Catonella morbi,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,97.6,41.0,10^-18.4841,,,,,,0
39948,2,39948,Dialister,"",bacteria,false,,,,1293.6610608020699,2,,,99.603,126.0,10^-72.7525,,,,,,1293.6610608020699,2,,,100.0,41.0,10^-17.5369,,,,,[39950],0
39950,1,39948,Dialister pneumosintes,"",bacteria,false,,,,1293.6610608020699,2,,,99.603,126.0,10^-72.7525,,,,,,1293.6610608020699,2,,,100.0,41.0,10^-17.5369,,,,,,0
32257,2,32257,Kingella,"",bacteria,false,,,,646.8305304010349,1,,,96.825,126.0,10^-67.9492,,,,,,646.8305304010349,1,,,100.0,41.0,10^-16.7773,,,,,[502],1
502,1,32257,Kingella denitrificans,"",bacteria,false,,,,646.8305304010349,1,,,96.825,126.0,10^-67.9492,,,,,,646.8305304010349,1,,,100.0,41.0,10^-16.7773,,,,,,1
32207,2,32207,Rothia,"",bacteria,false,,,,646.8305304010349,1,,,100.0,104.0,10^-58.4259,,,,,,,,,,,,,,,,,[43675],0
43675,1,32207,Rothia mucilaginosa,"",bacteria,false,,,,646.8305304010349,1,,,100.0,104.0,10^-58.4259,,,,,,,,,,,,,,,,,,0
29465,2,29465,Veillonella,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,42.0,10^-20.7825,,,,,[29466],0
29466,1,29465,Veillonella parvula,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,42.0,10^-20.7825,,,,,,0
5820,2,5820,Plasmodium,"",eukaryota,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,70.7,41.0,10^-10.9626,,,,,[36330],1
36330,1,5820,Plasmodium ovale,malaria parasite P. ovale,eukaryota,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,70.7,41.0,10^-10.9626,,,,,,1
2717,2,2717,Cardiobacterium,"",bacteria,false,,,,646.8305304010349,1,,,100.0,124.0,10^-72.0732,,,,,,,,,,,,,,,,,[2718],1
2718,1,2717,Cardiobacterium hominis,"",bacteria,false,,,,646.8305304010349,1,,,100.0,124.0,10^-72.0732,,,,,,,,,,,,,,,,,,1
2093,2,2093,Mycoplasma,"",bacteria,false,,,,646.8305304010349,1,,,100.0,126.0,10^-73.4386,,,,,,,,,,,,,,,,,[2102],0
2102,1,2093,Mycoplasma mycoides,"",bacteria,false,,,,646.8305304010349,1,,,100.0,126.0,10^-73.4386,,,,,,,,,,,,,,,,,,0
1763,2,1763,Mycobacterium,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,95.1,41.0,10^-20.7496,,,,,[1773],1
1773,1,1763,Mycobacterium tuberculosis,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,95.1,41.0,10^-20.7496,,,,,,1
1716,2,1716,Corynebacterium,"",bacteria,false,,,,12936.6106080207,20,,,99.3613,121.1,10^-69.0661,,,,,,12289.780077619664,19,,,98.8,39.1053,10^-15.5451,,,,,"[1715136, 1487956, 1078764, 43771, 43765, 38289, 36808]",0
1715136,1,1716,Corynebacterium sp. HMSC072B08,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,42.0,10^-16.1871,,,,,,0
1487956,1,1716,Corynebacterium sp. ATCC 6931,"",bacteria,false,,,,1293.6610608020699,2,,,100.0,107.5,10^-60.8197,,,,,,,,,,,,,,,,,,0
1078764,1,1716,Corynebacterium sp. HFH0082,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,97.6,42.0,10^-18.4001,,,,,,0
43771,1,1716,Corynebacterium urealyticum,"",bacteria,false,,,,646.8305304010349,1,,,100.0,126.0,10^-73.4386,,,,,,,,,,,,,,,,,,0
43765,1,1716,Corynebacterium amycolatum,"",bacteria,false,,,,1940.4915912031047,3,,,98.9247,124.667,10^-70.6986,,,,,,10349.288486416559,16,,,98.725,38.5625,10^-15.2103,,,,,,0
38289,1,1716,Corynebacterium jeikeium,"",bacteria,false,,,,9055.62742561449,14,,,99.318,121.929,10^-69.5821,,,,,,,,,,,,,,,,,,0
36808,1,1716,Corynebacterium bovis,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,42.0,10^-17.4045,,,,,,0
1696,2,1696,Brevibacterium,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-22.327,,,,,[1739261],0
1739261,1,1696,Brevibacterium sp. HMSC063G07,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-22.327,,,,,,0
1654,2,1654,Actinomyces,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,87.5,32.0,10^-10.4815,,,,,[1203556],0
1203556,1,1654,Actinomyces sp. HPA0247,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,87.5,32.0,10^-10.4815,,,,,,0
1378,2,1378,Gemella,"",bacteria,false,,,,7761.966364812419,12,,,94.7162,120.167,10^-60.8815,,,,,,4527.813712807245,7,,,96.5571,41.1429,10^-15.1915,,,,,"[84135, 29391, 1379]",0
84135,1,1378,Gemella sanguinis,"",bacteria,false,,,,646.8305304010349,1,,,98.413,126.0,10^-70.6939,,,,,,1293.6610608020699,2,,,98.8,41.0,10^-14.3188,,,,,,0
29391,1,1378,Gemella morbillorum,"",bacteria,false,,,,5821.474773609314,9,,,95.865,118.222,10^-61.7279,,,,,,2587.3221216041397,4,,,96.95,41.0,10^-15.6112,,,,,,0
1379,1,1378,Gemella haemolysans,"",bacteria,false,,,,1293.6610608020699,2,,,87.6985,126.0,10^-52.1669,,,,,,646.8305304010349,1,,,90.5,42.0,10^-15.2581,,,,,,0
1357,2,1357,Lactococcus,lactic streptococci,bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,85.05,38.5,10^-13.3736,,,,,"[2709158, 1358]",0
2709158,1,1357,Lactococcus insecticola,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,75.0,36.0,10^-8.18177,,,,,,0
1358,1,1357,Lactococcus lactis,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,95.1,41.0,10^-18.5654,,,,,,0
1350,2,1350,Enterococcus,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,87.2,42.5,10^-14.2879,,,,,"[53345, 1352]",1
53345,1,1350,Enterococcus durans,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,74.4,43.0,10^-7.48812,,,,,,0
1352,1,1350,Enterococcus faecium,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,42.0,10^-21.0878,,,,,,1
1301,2,1301,Streptococcus,"",bacteria,false,,,,571798.1888745149,884,,,98.5435,123.39,10^-69.1978,,,,,,540103.4928848642,835,,,98.3516,39.3713,10^-16.6824,,,,,"[2736608, 2610896, 2598453, 2582689, 2582680, 2582678, 2582671, 2582654, 2582644, 2582639, 2582637, 2582635, 2576376, 2382163, 2283190, 1902136, 1855327, 1739488, 1739265, 1433513, 1419814, 1169675, 1161416, 1095726, 1084196, 712633, 712624, 712623, 563036, 545210, 315405, 257758, 113107, 76860, 33040, 28037, 1349, 1348, 1336, 1334, 1328, 1318, 1314, 1313, 1311, 1308, 1307, 1306, 1305, 1304, 1303, 1302]",11
2736608,1,1301,Streptococcus sp. Marseille-Q2617,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,94.7,38.0,10^-16.752,,,,,,0
2610896,1,1301,Streptococcus sp. LPB0220,"",bacteria,false,,,,1293.6610608020699,2,,,99.206,126.0,10^-72.0663,,,,,,,,,,,,,,,,,,0
2598453,1,1301,Streptococcus sp. 116-D4,"",bacteria,false,,,,5174.6442432082795,8,,,95.9324,126.0,10^-66.4052,,,,,,646.8305304010349,1,,,73.2,41.0,10^-9.54668,,,,,,0
2582689,1,1301,Streptococcus sp. 2001,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,42.0,10^-18.7471,,,,,,0
2582680,1,1301,Streptococcus sp. 636,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,38.0,10^-16.5544,,,,,,0
2582678,1,1301,Streptococcus sp. 10824,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,97.6,41.0,10^-16.9431,,,,,,0
2582671,1,1301,Streptococcus sp. 1559,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,100.0,41.0,10^-18.8045,,,,,,0
2582654,1,1301,Streptococcus sp. 812,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,84.4,32.0,10^-3.08145,,,,,,0
2582644,1,1301,Streptococcus sp. 477,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,22.0,10^-5.46471,,,,,,0
2582639,1,1301,Streptococcus sp. 3613,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,97.2,36.0,10^-13.6952,,,,,,0
2582637,1,1301,Streptococcus sp. 68,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-17.0846,,,,,,0
2582635,1,1301,Streptococcus sp. k-628,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,97.6,41.0,10^-17.9469,,,,,,0
2576376,1,1301,Streptococcus sp. 1643,"",bacteria,false,,,,3234.152652005175,5,,,96.3134,125.6,10^-66.8527,,,,,,646.8305304010349,1,,,100.0,39.0,10^-13.5918,,,,,,0
2382163,1,1301,Streptococcus koreensis,"",bacteria,false,,,,646.8305304010349,1,,,100.0,126.0,10^-73.4386,,,,,,,,,,,,,,,,,,0
2283190,1,1301,Streptococcus sp. LQJ-218,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,97.6,41.0,10^-22.0101,,,,,,0
1902136,1,1301,Streptococcus sp. NPS 308,"",bacteria,false,,,,646.8305304010349,1,,,96.825,126.0,10^-67.9492,,,,,,,,,,,,,,,,,,0
1855327,1,1301,Streptococcus sp. NLAE-zl-C503,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,75.7,37.0,10^-5.85387,,,,,,0
1739488,1,1301,Streptococcus sp. HMSC066E07,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,34.0,10^-13.0,,,,,,0
1739265,1,1301,Streptococcus sp. HMSC057E02,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,100.0,39.0,10^-16.5206,,,,,,0
1433513,1,1301,Streptococcus gwangjuense,"",bacteria,false,,,,7761.966364812419,12,,,96.7317,118.083,10^-62.6666,,,,,,,,,,,,,,,,,,0
1419814,1,1301,Streptococcus sp. VT 162,"",bacteria,false,,,,646.8305304010349,1,,,97.561,123.0,10^-67.2734,,,,,,,,,,,,,,,,,,0
1169675,1,1301,Streptococcus sp. GMD6S,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,95.0,40.0,10^-14.289,,,,,,0
1161416,1,1301,Streptococcus sp. SR1,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,92.9,42.0,10^-16.3197,,,,,,0
1095726,1,1301,Streptococcus sp. SK140,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,40.0,10^-17.7033,,,,,,0
1084196,1,1301,Streptococcus sp. MNZ1049,"",bacteria,false,,,,646.8305304010349,1,,,100.0,126.0,10^-73.4386,,,,,,,,,,,,,,,,,,0
712633,1,1301,Streptococcus sp. oral taxon 431,"",bacteria,false,,,,646.8305304010349,1,,,96.032,126.0,10^-66.5768,,,,,,,,,,,,,,,,,,0
712624,1,1301,Streptococcus sp. oral taxon 064,"",bacteria,false,,,,3234.152652005175,5,,,98.73,126.0,10^-71.2429,,,,,,,,,,,,,,,,,,0
712623,1,1301,Streptococcus sp. oral taxon 061,"",bacteria,false,,,,646.8305304010349,1,,,89.683,126.0,10^-55.5978,,,,,,,,,,,,,,,,,,0
563036,1,1301,Streptococcus sp. C300,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,88.5,26.0,10^-7.07263,,,,,,0
545210,1,1301,Streptococcus sp. SK597,"",bacteria,false,,,,646.8305304010349,1,,,98.413,126.0,10^-70.6939,,,,,,,,,,,,,,,,,,0
315405,1,1301,Streptococcus gallolyticus,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,96.8,31.0,10^-11.4425,,,,,,0
257758,1,1301,Streptococcus pseudopneumoniae,"",bacteria,false,,,,183053.04010349288,283,,,99.3095,123.89,10^-70.8067,,,,,,127425.61448900388,197,,,99.3472,40.0964,10^-16.8165,,,,,,0
113107,1,1301,Streptococcus australis,"",bacteria,false,,,,3880.9831824062094,6,,,97.0797,118.0,10^-63.638,,,,,,646.8305304010349,1,,,70.0,40.0,10^-7.11748,,,,,,0
76860,1,1301,Streptococcus constellatus,"",bacteria,false,,,,1293.6610608020699,2,,,97.619,126.0,10^-69.3215,,,,,,2587.3221216041397,4,,,98.225,41.25,10^-17.5752,,,,,,0
33040,1,1301,Streptococcus milleri,"",bacteria,false,,,,646.8305304010349,1,,,89.076,119.0,10^-50.8194,,,,,,,,,,,,,,,,,,0
28037,1,1301,Streptococcus mitis,"",bacteria,false,,,,108020.69857697283,167,,,97.1526,122.754,10^-66.4418,,,,,,47218.62871927555,73,,,98.0411,39.5479,10^-16.0617,,,,,,1
1349,1,1301,Streptococcus uberis,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,91.2,34.0,10^-10.8097,,,,,,0
1348,1,1301,Streptococcus parauberis,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,58.5,41.0,10^-6.52724,,,,,,0
1336,1,1301,Streptococcus equi,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-18.0429,,,,,,1
1334,1,1301,Streptococcus dysgalactiae,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,81.0,42.0,10^-12.6038,,,,,,1
1328,1,1301,Streptococcus anginosus,"",bacteria,false,,,,1293.6610608020699,2,,,99.603,126.0,10^-72.7525,,,,,,646.8305304010349,1,,,100.0,42.0,10^-18.3298,,,,,,1
1318,1,1301,Streptococcus parasanguinis,"",bacteria,false,,,,2587.3221216041397,4,,,98.576,120.75,10^-67.4535,,,,,,5174.6442432082795,8,,,94.45,37.125,10^-13.3948,,,,,,0
1314,1,1301,Streptococcus pyogenes,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-19.433,,,,,,1
1313,1,1301,Streptococcus pneumoniae,"",bacteria,false,,,,152005.1746442432,235,,,98.6247,123.587,10^-69.4452,,,,,,245795.6015523933,380,,,98.3089,39.2289,10^-17.1444,,,,,,1
1311,1,1301,Streptococcus agalactiae,"",bacteria,false,,,,54980.59508408797,85,,,99.8347,123.765,10^-71.6395,,,,,,48512.28978007762,75,,,99.4867,40.12,10^-17.384,,,,,,1
1308,1,1301,Streptococcus thermophilus,"",bacteria,false,,,,646.8305304010349,1,,,92.063,126.0,10^-59.7149,,,,,,2587.3221216041397,4,,,94.5,38.0,10^-13.942,,,,,,0
1307,1,1301,Streptococcus suis,"",bacteria,false,,,,1293.6610608020699,2,,,96.0225,107.0,10^-55.6758,,,,,,646.8305304010349,1,,,89.2,37.0,10^-12.1605,,,,,,1
1306,1,1301,Streptococcus sp.,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,100.0,41.5,10^-18.0762,,,,,,0
1305,1,1301,Streptococcus sanguinis,"",bacteria,false,,,,646.8305304010349,1,,,97.059,102.0,10^-52.9449,,,,,,,,,,,,,,,,,,1
1304,1,1301,Streptococcus salivarius,"",bacteria,false,,,,3880.9831824062094,6,,,99.7355,126.0,10^-72.9812,,,,,,3880.9831824062094,6,,,98.4833,39.6667,10^-16.7773,,,,,,0
1303,1,1301,Streptococcus oralis,"",bacteria,false,,,,32341.526520051746,50,,,98.0071,122.54,10^-67.7293,,,,,,33635.18758085382,52,,,97.75,37.3077,10^-14.9816,,,,,,1
1302,1,1301,Streptococcus gordonii,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,98.8,41.0,10^-15.1005,,,,,,1
1279,2,1279,Staphylococcus,"",bacteria,false,,,,1293.6610608020699,2,,,98.8095,126.0,10^-71.3801,,,,,,1940.4915912031047,3,,,95.1667,38.3333,10^-15.8169,,,,,"[1290, 1280]",1
1290,1,1279,Staphylococcus hominis,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-17.0535,,,,,,0
1280,1,1279,Staphylococcus aureus,"",bacteria,false,,,,1293.6610608020699,2,,,98.8095,126.0,10^-71.3801,,,,,,1293.6610608020699,2,,,92.75,37.0,10^-15.1986,,,,,,1
1257,2,1257,Peptostreptococcus,"",bacteria,false,,,,,,,,,,,,,,,,9702.457956015523,15,,,98.6067,38.1333,10^-15.8794,,,,,"[341694, 1261]",1
341694,1,1257,Peptostreptococcus stomatis,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,97.6,41.0,10^-18.0357,,,,,,0
1261,1,1257,Peptostreptococcus anaerobius,"",bacteria,false,,,,,,,,,,,,,,,,9055.62742561449,14,,,98.6786,37.9286,10^-15.7253,,,,,,1
1243,2,1243,Leuconostoc,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,79.5,39.0,10^-10.3439,,,,,[1403934],0
1403934,1,1243,Leuconostoc sp. DORA_2,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,79.5,39.0,10^-10.3439,,,,,,0
1016,2,1016,Capnocytophaga,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,61.5,39.0,10^-9.4034,,,,,[710239],0
710239,1,1016,Capnocytophaga sp. oral taxon 338,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,61.5,39.0,10^-9.4034,,,,,,0
848,2,848,Fusobacterium,"",bacteria,false,,,,3880.9831824062094,6,,,95.767,126.0,10^-66.1193,,,,,,3880.9831824062094,6,,,99.2,41.1667,10^-15.9388,,,,,"[2663009, 285729, 851]",1
2663009,1,848,Fusobacterium pseudoperiodonticum,"",bacteria,false,,,,1940.4915912031047,3,,,96.825,126.0,10^-67.9492,,,,,,1293.6610608020699,2,,,98.8,41.0,10^-15.9812,,,,,,0
285729,1,848,Fusobacterium canifelinum,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-18.5072,,,,,,0
851,1,848,Fusobacterium nucleatum,"",bacteria,false,,,,1940.4915912031047,3,,,94.709,126.0,10^-64.2895,,,,,,1940.4915912031047,3,,,99.2,41.3333,10^-15.0544,,,,,,1
841,2,841,Roseburia,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,75.7,37.0,10^-9.84771,,,,,[1261634],0
1261634,1,841,Roseburia sp. 499,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,75.7,37.0,10^-9.84771,,,,,,0
838,2,838,Prevotella,"",bacteria,false,,,,5174.6442432082795,8,,,97.5198,126.0,10^-69.15,,,,,,7761.966364812419,12,,,93.75,41.3333,10^-16.4279,,,,,"[652721, 386414, 28135, 28131, 28130, 28127]",1
652721,1,838,Prevotella sp. oral taxon 317,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,51.2,41.0,10^-4.78516,,,,,,0
386414,1,838,Prevotella timonensis,"",bacteria,false,,,,,,,,,,,,,,,,1940.4915912031047,3,,,100.0,41.6667,10^-18.3256,,,,,,0
28135,1,838,Prevotella oris,"",bacteria,false,,,,3880.9831824062094,6,,,98.0158,126.0,10^-70.0077,,,,,,3234.152652005175,5,,,99.04,41.2,10^-18.0316,,,,,,0
28131,1,838,Prevotella intermedia,"",bacteria,false,,,,1293.6610608020699,2,,,96.0315,126.0,10^-66.5768,,,,,,646.8305304010349,1,,,100.0,41.0,10^-18.0526,,,,,,1
28130,1,838,Prevotella disiens,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-17.6038,,,,,,0
28127,1,838,Prevotella buccalis,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,78.6,42.0,10^-11.5591,,,,,,0
