tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
1161127,2,1161127,Murdochiella,"",bacteria,false,,,,646.8305304010349,2,,,87.51,113.5,10^-45.01,,,,,,323.41526520051747,1,,,87.8,41.0,10^-11.1931,,,,,[1852373],0
1852373,1,1161127,Murdochiella vaginalis,"",bacteria,false,,,,646.8305304010349,2,,,87.51,113.5,10^-45.01,,,,,,323.41526520051747,1,,,87.8,41.0,10^-11.1931,,,,,,0
670516,2,670516,Mycobacteroides,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,97.6,41.0,10^-16.9508,,,,,[36809],1
36809,1,670516,Mycobacteroides abscessus,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,97.6,41.0,10^-16.9508,,,,,,1
572511,2,572511,Blautia,"",bacteria,false,,,,646.8305304010349,2,,,86.3175,67.0,10^-20.1976,,,,,,,,,,,,,,,,,"[2479767, 33035]",0
2479767,1,572511,Blautia sp. SC05B48,"",bacteria,false,,,,323.41526520051747,1,,,89.091,55.0,10^-16.8453,,,,,,,,,,,,,,,,,,0
33035,1,572511,Blautia producta,"",bacteria,false,,,,323.41526520051747,1,,,83.544,79.0,10^-23.5499,,,,,,,,,,,,,,,,,,0
543311,2,543311,Parvimonas,"",bacteria,false,,,,2587.3221216041397,8,,,98.4111,125.875,10^-70.437,,,,,,2587.3221216041397,8,,,97.5625,41.5,10^-16.4883,,,,,[33033],1
33033,1,543311,Parvimonas micra,"",bacteria,false,,,,2587.3221216041397,8,,,98.4111,125.875,10^-70.437,,,,,,2587.3221216041397,8,,,97.5625,41.5,10^-16.4883,,,,,,1
419014,2,419014,Alloscardovia,"",bacteria,false,,,,,,,,,,,,,,,,970.2457956015523,3,,,94.9667,40.0,10^-14.7873,,,,,[419015],0
419015,1,419014,Alloscardovia omnicolens,"",bacteria,false,,,,,,,,,,,,,,,,970.2457956015523,3,,,94.9667,40.0,10^-14.7873,,,,,,0
416916,2,416916,Aggregatibacter,"",bacteria,false,,,,1293.6610608020699,4,,,97.8175,126.0,10^-69.6646,,,,,,1617.0763260025874,5,,,92.38,41.4,10^-14.5492,,,,,"[2025884, 739]",0
2025884,1,416916,Aggregatibacter kilianii,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,64.3,42.0,10^-7.35067,,,,,,0
739,1,416916,Aggregatibacter segnis,"",bacteria,false,,,,1293.6610608020699,4,,,97.8175,126.0,10^-69.6646,,,,,,1293.6610608020699,4,,,99.4,41.25,10^-16.3489,,,,,,0
413496,2,413496,Cronobacter,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,100.0,37.0,10^-19.1518,,,,,[28141],1
28141,1,413496,Cronobacter sakazakii,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,100.0,37.0,10^-19.1518,,,,,,1
407217,2,407217,Aquitalea,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,65.9,41.0,10^-7.77728,,,,,[332411],0
332411,1,407217,Aquitalea magnusonii,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,65.9,41.0,10^-7.77728,,,,,,0
397864,2,397864,Barnesiella,"",bacteria,false,,,,646.8305304010349,2,,,86.7115,101.5,10^-37.5078,,,,,,,,,,,,,,,,,[397865],0
397865,1,397864,Barnesiella viscericola,"",bacteria,false,,,,646.8305304010349,2,,,86.7115,101.5,10^-37.5078,,,,,,,,,,,,,,,,,,0
334107,2,334107,Conchiformibius,"",bacteria,false,,,,,,,,,,,,,,,,970.2457956015523,3,,,56.7667,37.3333,10^-5.10079,,,,,"[211502, 153493]",0
211502,1,334107,Conchiformibius kuhniae,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,64.5,31.0,10^-3.28735,,,,,,0
153493,1,334107,Conchiformibius steedae,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,2,,,52.9,40.5,10^-6.00751,,,,,,0
265975,2,265975,Oribacterium,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,4,,,99.4,41.5,10^-18.0396,,,,,"[712414, 237576]",0
712414,1,265975,Oribacterium sp. oral taxon 108,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,2,,,100.0,41.5,10^-17.4822,,,,,,0
237576,1,265975,Oribacterium sinus,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,2,,,98.8,41.5,10^-18.5971,,,,,,0
252356,2,252356,Maribacter,"",bacteria,false,,,,323.41526520051747,1,,,88.889,45.0,10^-11.4429,,,,,,,,,,,,,,,,,[1644130],0
1644130,1,252356,Maribacter sp. 1_2014MBL_MicDiv,"",bacteria,false,,,,323.41526520051747,1,,,88.889,45.0,10^-11.4429,,,,,,,,,,,,,,,,,,0
212742,2,212742,Morococcus,"",bacteria,false,,,,,,,,,,,,,,,,7438.551099611902,23,,,98.3565,39.3043,10^-16.9775,,,,,[1056807],0
1056807,1,212742,Morococcus cerebrosus,"",bacteria,false,,,,,,,,,,,,,,,,7438.551099611902,23,,,98.3565,39.3043,10^-16.9775,,,,,,0
165695,2,165695,Sphingobium,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,82.9,41.0,10^-14.6925,,,,,[13690],0
13690,1,165695,Sphingobium yanoikuyae,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,82.9,41.0,10^-14.6925,,,,,,0
162289,2,162289,Peptoniphilus,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,2,,,98.8,42.0,10^-16.0595,,,,,[33031],0
33031,1,162289,Peptoniphilus lacrimalis,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,2,,,98.8,42.0,10^-16.0595,,,,,,0
150022,2,150022,Finegoldia,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,61.0,41.0,10^-6.92082,,,,,[1260],1
1260,1,150022,Finegoldia magna,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,61.0,41.0,10^-6.92082,,,,,,1
123375,2,123375,Solobacterium,"",bacteria,false,,,,,,,,,,,,,,,,5498.059508408797,17,,,98.5353,40.0,10^-16.6811,,,,,[102148],0
102148,1,123375,Solobacterium moorei,"",bacteria,false,,,,,,,,,,,,,,,,5498.059508408797,17,,,98.5353,40.0,10^-16.6811,,,,,,0
76008,2,76008,Fusibacter,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,58.3,36.0,10^-5.05849,,,,,[1048380],0
1048380,1,76008,Fusibacter sp. 3D3,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,58.3,36.0,10^-5.05849,,,,,,0
68287,2,68287,Mesorhizobium,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,90.2,41.0,10^-19.2233,,,,,[1871066],0
1871066,1,68287,Mesorhizobium sp.,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,90.2,41.0,10^-19.2233,,,,,,0
46580,2,46580,Spirometra,"",eukaryota,false,,,,323.41526520051747,1,,,98.551,69.0,10^-33.2152,,,,,,,,,,,,,,,,,[99802],1
99802,1,46580,Spirometra erinaceieuropaei,"",eukaryota,false,,,,323.41526520051747,1,,,98.551,69.0,10^-33.2152,,,,,,,,,,,,,,,,,,1
44259,2,44259,Filifactor,"",bacteria,false,,,,646.8305304010349,2,,,100.0,126.0,10^-73.4386,,,,,,646.8305304010349,2,,,100.0,41.0,10^-16.6958,,,,,[143361],0
143361,1,44259,Filifactor alocis,"",bacteria,false,,,,646.8305304010349,2,,,100.0,126.0,10^-73.4386,,,,,,646.8305304010349,2,,,100.0,41.0,10^-16.6958,,,,,,0
43996,2,43996,Catonella,"",bacteria,false,,,,,,,,,,,,,,,,970.2457956015523,3,,,98.4,41.0,10^-18.0757,,,,,[43997],0
43997,1,43996,Catonella morbi,"",bacteria,false,,,,,,,,,,,,,,,,970.2457956015523,3,,,98.4,41.0,10^-18.0757,,,,,,0
39948,2,39948,Dialister,"",bacteria,false,,,,1293.6610608020699,4,,,99.603,126.0,10^-72.7525,,,,,,1293.6610608020699,4,,,100.0,41.25,10^-17.283,,,,,[39950],0
39950,1,39948,Dialister pneumosintes,"",bacteria,false,,,,1293.6610608020699,4,,,99.603,126.0,10^-72.7525,,,,,,1293.6610608020699,4,,,100.0,41.25,10^-17.283,,,,,,0
32257,2,32257,Kingella,"",bacteria,false,,,,646.8305304010349,2,,,97.2225,126.0,10^-68.6353,,,,,,323.41526520051747,1,,,100.0,41.0,10^-16.7773,,,,,[502],1
502,1,32257,Kingella denitrificans,"",bacteria,false,,,,646.8305304010349,2,,,97.2225,126.0,10^-68.6353,,,,,,323.41526520051747,1,,,100.0,41.0,10^-16.7773,,,,,,1
32207,2,32207,Rothia,"",bacteria,false,,,,646.8305304010349,2,,,100.0,104.0,10^-58.4259,,,,,,,,,,,,,,,,,[43675],0
43675,1,32207,Rothia mucilaginosa,"",bacteria,false,,,,646.8305304010349,2,,,100.0,104.0,10^-58.4259,,,,,,,,,,,,,,,,,,0
32008,2,32008,Burkholderia,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,97.6,42.0,10^-18.1337,,,,,[2676302],0
2676302,1,32008,Burkholderia sp. BCC1642,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,97.6,42.0,10^-18.1337,,,,,,0
29465,2,29465,Veillonella,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,2,,,98.8,42.0,10^-20.4831,,,,,[29466],0
29466,1,29465,Veillonella parvula,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,2,,,98.8,42.0,10^-20.4831,,,,,,0
5820,2,5820,Plasmodium,"",eukaryota,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,70.7,41.0,10^-10.9626,,,,,[36330],1
36330,1,5820,Plasmodium ovale,malaria parasite P. ovale,eukaryota,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,70.7,41.0,10^-10.9626,,,,,,1
2745,2,2745,Halomonas,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,82.9,41.0,10^-14.9172,,,,,[1397528],0
1397528,1,2745,Halomonas sp. PBN3,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,82.9,41.0,10^-14.9172,,,,,,0
2717,2,2717,Cardiobacterium,"",bacteria,false,,,,646.8305304010349,2,,,100.0,124.5,10^-71.7284,,,,,,323.41526520051747,1,,,100.0,42.0,10^-21.1325,,,,,[2718],1
2718,1,2717,Cardiobacterium hominis,"",bacteria,false,,,,646.8305304010349,2,,,100.0,124.5,10^-71.7284,,,,,,323.41526520051747,1,,,100.0,42.0,10^-21.1325,,,,,,1
1763,2,1763,Mycobacterium,"",bacteria,false,,,,,,,,,,,,,,,,970.2457956015523,3,,,91.0667,41.0,10^-20.5732,,,,,[1773],1
1773,1,1763,Mycobacterium tuberculosis,"",bacteria,false,,,,,,,,,,,,,,,,970.2457956015523,3,,,91.0667,41.0,10^-20.5732,,,,,,1
1716,2,1716,Corynebacterium,"",bacteria,false,,,,12936.6106080207,40,,,98.9595,121.2,10^-68.3796,,,,,,12289.780077619664,38,,,98.6658,39.3684,10^-15.9194,,,,,"[2715676, 2044577, 1739464, 1739291, 1487956, 1078764, 43771, 43765, 38305, 38289, 36808]",0
2715676,1,1716,Corynebacterium sp. 401_CJEI,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,100.0,42.0,10^-16.1871,,,,,,0
2044577,1,1716,Corynebacterium sp. LK30,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,100.0,29.0,10^-11.2733,,,,,,0
1739464,1,1716,Corynebacterium sp. HMSC070B05,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,100.0,42.0,10^-18.9872,,,,,,0
1739291,1,1716,Corynebacterium sp. HMSC061H03,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,100.0,41.0,10^-16.6073,,,,,,0
1487956,1,1716,Corynebacterium sp. ATCC 6931,"",bacteria,false,,,,970.2457956015523,3,,,99.7333,125.333,10^-71.6111,,,,,,,,,,,,,,,,,,0
1078764,1,1716,Corynebacterium sp. HFH0082,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,97.6,42.0,10^-18.4001,,,,,,0
43771,1,1716,Corynebacterium urealyticum,"",bacteria,false,,,,323.41526520051747,1,,,100.0,126.0,10^-73.4386,,,,,,,,,,,,,,,,,,0
43765,1,1716,Corynebacterium amycolatum,"",bacteria,false,,,,2910.737386804657,9,,,98.0157,118.778,10^-65.4613,,,,,,8732.212160413972,27,,,98.3,39.0,10^-15.2362,,,,,,0
38305,1,1716,Corynebacterium vitaeruminis,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,2,,,98.8,40.5,10^-15.8432,,,,,,0
38289,1,1716,Corynebacterium jeikeium,"",bacteria,false,,,,8732.212160413972,27,,,99.1496,121.37,10^-68.8059,,,,,,646.8305304010349,2,,,100.0,41.0,10^-22.8733,,,,,,0
36808,1,1716,Corynebacterium bovis,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,2,,,100.0,42.0,10^-17.3361,,,,,,0
1654,2,1654,Actinomyces,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,87.5,32.0,10^-10.4815,,,,,[1203556],0
1203556,1,1654,Actinomyces sp. HPA0247,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,87.5,32.0,10^-10.4815,,,,,,0
1378,2,1378,Gemella,"",bacteria,false,,,,8408.796895213454,26,,,95.3731,122.846,10^-63.4748,,,,,,5498.059508408797,17,,,96.4176,40.9412,10^-15.3504,,,,,"[84135, 29391, 1379]",0
84135,1,1378,Gemella sanguinis,"",bacteria,false,,,,646.8305304010349,2,,,98.8095,126.0,10^-71.3801,,,,,,1293.6610608020699,4,,,98.8,41.25,10^-14.7311,,,,,,0
29391,1,1378,Gemella morbillorum,"",bacteria,false,,,,6468.30530401035,20,,,96.128,121.9,10^-64.1911,,,,,,2910.737386804657,9,,,95.6222,40.5556,10^-15.2979,,,,,,0
1379,1,1378,Gemella haemolysans,"",bacteria,false,,,,1293.6610608020699,4,,,89.8808,126.0,10^-55.9409,,,,,,1293.6610608020699,4,,,95.825,41.5,10^-16.0879,,,,,,0
1357,2,1357,Lactococcus,lactic streptococci,bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,95.1,41.0,10^-18.5654,,,,,[1358],0
1358,1,1357,Lactococcus lactis,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,95.1,41.0,10^-18.5654,,,,,,0
1350,2,1350,Enterococcus,"",bacteria,false,,,,,,,,,,,,,,,,970.2457956015523,3,,,88.8,36.6667,10^-11.6681,,,,,"[53345, 1352]",1
53345,1,1350,Enterococcus durans,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,74.4,43.0,10^-7.48812,,,,,,0
1352,1,1350,Enterococcus faecium,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,2,,,96.0,33.5,10^-13.758,,,,,,1
1301,2,1301,Streptococcus,"",bacteria,false,,,,566623.5446313065,1752,,,98.3763,123.373,10^-68.8175,,,,,,536869.340232859,1660,,,97.9145,39.3482,10^-16.4603,,,,,"[2610896, 2598453, 2582690, 2582689, 2582688, 2582680, 2582679, 2582678, 2582671, 2582668, 2582666, 2582654, 2582650, 2582644, 2582642, 2582639, 2582637, 2582635, 2582632, 2576376, 2382163, 2283190, 1902136, 1855327, 1839799, 1739488, 1739265, 1715182, 1433513, 1419814, 1403937, 1169675, 1161416, 1156433, 1156431, 1095726, 712630, 712624, 712623, 563036, 545210, 439219, 315405, 257758, 150055, 113107, 78535, 76860, 68892, 68891, 45634, 33040, 28037, 1349, 1348, 1346, 1338, 1336, 1334, 1329, 1328, 1318, 1314, 1313, 1311, 1310, 1308, 1307, 1306, 1305, 1304, 1303, 1302]",13
2610896,1,1301,Streptococcus sp. LPB0220,"",bacteria,false,,,,970.2457956015523,3,,,98.4103,125.667,10^-70.0089,,,,,,,,,,,,,,,,,,0
2598453,1,1301,Streptococcus sp. 116-D4,"",bacteria,false,,,,5498.059508408797,17,,,94.5264,124.706,10^-63.0296,,,,,,646.8305304010349,2,,,73.1,39.0,10^-9.39732,,,,,,0
2582690,1,1301,Streptococcus sp. 2100,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,62.2,37.0,10^-3.35853,,,,,,0
2582689,1,1301,Streptococcus sp. 2001,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,2,,,100.0,41.5,10^-18.1357,,,,,,0
2582688,1,1301,Streptococcus sp. 1969,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,100.0,37.0,10^-14.8794,,,,,,0
2582680,1,1301,Streptococcus sp. 636,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,2,,,100.0,39.5,10^-19.1102,,,,,,0
2582679,1,1301,Streptococcus sp. 53,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,92.9,42.0,10^-16.857,,,,,,0
2582678,1,1301,Streptococcus sp. 10824,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,97.6,41.0,10^-16.9431,,,,,,0
2582671,1,1301,Streptococcus sp. 1559,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,100.0,41.0,10^-19.4572,,,,,,0
2582668,1,1301,Streptococcus sp. 2342,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,94.4,36.0,10^-15.767,,,,,,0
2582666,1,1301,Streptococcus sp. 716,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,100.0,41.0,10^-19.8894,,,,,,0
2582654,1,1301,Streptococcus sp. 812,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,84.4,32.0,10^-3.08145,,,,,,0
2582650,1,1301,Streptococcus sp. 2154,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,2,,,95.1,41.0,10^-17.2546,,,,,,0
2582644,1,1301,Streptococcus sp. 477,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,2,,,100.0,21.5,10^-5.3558,,,,,,0
2582642,1,1301,Streptococcus sp. 2106,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,97.6,41.0,10^-17.5528,,,,,,0
2582639,1,1301,Streptococcus sp. 3613,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,100.0,36.0,10^-11.6234,,,,,,0
2582637,1,1301,Streptococcus sp. 68,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,100.0,41.0,10^-17.0846,,,,,,0
2582635,1,1301,Streptococcus sp. k-628,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,97.6,41.0,10^-17.9469,,,,,,0
2582632,1,1301,Streptococcus sp. k-378,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,2,,,100.0,42.0,10^-16.2307,,,,,,0
2576376,1,1301,Streptococcus sp. 1643,"",bacteria,false,,,,2263.9068564036224,7,,,98.5243,125.714,10^-70.3028,,,,,,,,,,,,,,,,,,0
2382163,1,1301,Streptococcus koreensis,"",bacteria,false,,,,323.41526520051747,1,,,100.0,126.0,10^-73.4386,,,,,,,,,,,,,,,,,,0
2283190,1,1301,Streptococcus sp. LQJ-218,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,2,,,95.15,41.0,10^-19.3886,,,,,,0
1902136,1,1301,Streptococcus sp. NPS 308,"",bacteria,false,,,,1940.4915912031047,6,,,96.2963,126.0,10^-67.0342,,,,,,,,,,,,,,,,,,0
1855327,1,1301,Streptococcus sp. NLAE-zl-C503,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,75.7,37.0,10^-5.85387,,,,,,0
1839799,1,1301,Streptococcus sp. FDAARGOS_192,"",bacteria,false,,,,323.41526520051747,1,,,96.825,126.0,10^-67.9492,,,,,,,,,,,,,,,,,,0
1739488,1,1301,Streptococcus sp. HMSC066E07,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,100.0,34.0,10^-13.0,,,,,,0
1739265,1,1301,Streptococcus sp. HMSC057E02,"",bacteria,false,,,,,,,,,,,,,,,,970.2457956015523,3,,,100.0,40.0,10^-18.2012,,,,,,0
1715182,1,1301,Streptococcus sp. HMSC074F10,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,95.1,41.0,10^-18.6946,,,,,,0
1433513,1,1301,Streptococcus gwangjuense,"",bacteria,false,,,,6468.30530401035,20,,,97.1404,119.3,10^-64.204,,,,,,,,,,,,,,,,,,0
1419814,1,1301,Streptococcus sp. VT 162,"",bacteria,false,,,,323.41526520051747,1,,,97.561,123.0,10^-67.2734,,,,,,,,,,,,,,,,,,0
1403937,1,1301,Streptococcus sp. DORA_10,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,100.0,42.0,10^-18.8861,,,,,,0
1169675,1,1301,Streptococcus sp. GMD6S,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,95.0,40.0,10^-14.58,,,,,,0
1161416,1,1301,Streptococcus sp. SR1,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,92.9,42.0,10^-16.3197,,,,,,0
1156433,1,1301,Streptococcus sp. I-P16,"",bacteria,false,,,,323.41526520051747,1,,,95.238,126.0,10^-65.2044,,,,,,,,,,,,,,,,,,0
1156431,1,1301,Streptococcus sp. I-G2,"",bacteria,false,,,,646.8305304010349,2,,,99.603,126.0,10^-72.7525,,,,,,,,,,,,,,,,,,0
1095726,1,1301,Streptococcus sp. SK140,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,100.0,40.0,10^-17.7033,,,,,,0
712630,1,1301,Streptococcus sp. oral taxon 071,"",bacteria,false,,,,,,,,,,,,,,,,970.2457956015523,3,,,87.5667,33.3333,10^-7.07218,,,,,,0
712624,1,1301,Streptococcus sp. oral taxon 064,"",bacteria,false,,,,3880.9831824062094,12,,,99.2042,125.917,10^-71.895,,,,,,,,,,,,,,,,,,0
712623,1,1301,Streptococcus sp. oral taxon 061,"",bacteria,false,,,,323.41526520051747,1,,,89.683,126.0,10^-55.5978,,,,,,,,,,,,,,,,,,0
563036,1,1301,Streptococcus sp. C300,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,88.5,26.0,10^-7.07263,,,,,,0
545210,1,1301,Streptococcus sp. SK597,"",bacteria,false,,,,323.41526520051747,1,,,98.413,126.0,10^-70.6939,,,,,,,,,,,,,,,,,,0
439219,1,1301,Streptococcus henryi,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,73.8,42.0,10^-11.4214,,,,,,0
315405,1,1301,Streptococcus gallolyticus,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,96.8,31.0,10^-11.4425,,,,,,0
257758,1,1301,Streptococcus pseudopneumoniae,"",bacteria,false,,,,177231.56532988357,548,,,99.143,123.803,10^-70.4098,,,,,,119987.06338939197,371,,,99.1633,40.0809,10^-16.7344,,,,,,0
150055,1,1301,Streptococcus lutetiensis,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,59.5,42.0,10^-7.56067,,,,,,0
113107,1,1301,Streptococcus australis,"",bacteria,false,,,,3234.152652005175,10,,,96.6376,120.7,10^-64.4722,,,,,,323.41526520051747,1,,,70.0,40.0,10^-7.11748,,,,,,0
78535,1,1301,Streptococcus viridans,"",bacteria,false,,,,323.41526520051747,1,,,95.238,126.0,10^-65.2044,,,,,,,,,,,,,,,,,,0
76860,1,1301,Streptococcus constellatus,"",bacteria,false,,,,1293.6610608020699,4,,,97.8175,126.0,10^-69.6646,,,,,,1940.4915912031047,6,,,98.8167,41.5,10^-18.2571,,,,,,0
68892,1,1301,Streptococcus infantis,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,100.0,26.0,10^-6.5376,,,,,,0
68891,1,1301,Streptococcus peroris,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,100.0,42.0,10^-17.382,,,,,,0
45634,1,1301,Streptococcus cristatus,"",bacteria,false,,,,,,,,,,,,,,,,323.41526520051747,1,,,56.1,41.0,10^-6.96257,,,,,,0
33040,1,1301,Streptococcus milleri,"",bacteria,false,,,,646.8305304010349,2,,,88.5855,122.5,10^-51.8362,,,,,,,,,,,,,,,,,,0
28037,1,1301,Streptococcus mitis,"",bacteria,false,,,,105433.37645536869,326,,,97.033,122.911,10^-66.2633,,,,,,55304.01034928849,171,,,97.6959,39.5088,10^-15.9145,,,,,,1
