tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
38289,1,1716,Corynebacterium jeikeium,"",bacteria,false,,,,7761.966364812419,12,,,99.6032,125.0,10^-72.0699,,,,,,646.8305304010349,1,,,100.0,41.0,10^-17.5406,,,,,,0
1696,2,1696,Brevibacterium,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-22.327,,,,,[1739261],0
1739261,1,1696,Brevibacterium sp. HMSC063G07,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-22.327,,,,,,0
1637,2,1637,Listeria,"",bacteria,false,,,,,,,,,,,,,,,,1940.4915912031047,3,,,100.0,41.0,10^-18.378,,,,,[1639],1
1639,1,1637,Listeria monocytogenes,"",bacteria,false,,,,,,,,,,,,,,,,1940.4915912031047,3,,,100.0,41.0,10^-18.378,,,,,,1
1485,2,1485,Clostridium,"",bacteria,false,,,,646.8305304010349,1,,,87.143,70.0,10^-22.9162,,,,,,,,,,,,,,,,,[1534],0
1534,1,1485,Clostridium kluyveri,"",bacteria,false,,,,646.8305304010349,1,,,87.143,70.0,10^-22.9162,,,,,,,,,,,,,,,,,,0
1378,2,1378,Gemella,"",bacteria,false,,,,8408.796895213454,13,,,95.1227,120.615,10^-61.8475,,,,,,7761.966364812419,12,,,98.7917,41.25,10^-16.6861,,,,,"[254352, 84135, 29391, 1379]",0
254352,1,1378,uncultured Gemella sp.,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,95.2,42.0,10^-16.8125,,,,,,0
84135,1,1378,Gemella sanguinis,"",bacteria,false,,,,646.8305304010349,1,,,98.413,126.0,10^-70.6939,,,,,,1293.6610608020699,2,,,98.8,41.0,10^-14.3188,,,,,,0
29391,1,1378,Gemella morbillorum,"",bacteria,false,,,,6468.30530401035,10,,,96.2785,119.0,10^-62.8989,,,,,,5174.6442432082795,8,,,99.0875,41.25,10^-16.6078,,,,,,0
1379,1,1378,Gemella haemolysans,"",bacteria,false,,,,1293.6610608020699,2,,,87.6985,126.0,10^-52.1669,,,,,,646.8305304010349,1,,,100.0,41.0,10^-21.9208,,,,,,0
1357,2,1357,Lactococcus,lactic streptococci,bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,75.0,36.0,10^-8.18177,,,,,[2709158],0
2709158,1,1357,Lactococcus insecticola,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,75.0,36.0,10^-8.18177,,,,,,0
1350,2,1350,Enterococcus,"",bacteria,false,,,,1940.4915912031047,3,,,100.0,126.0,10^-73.4386,,,,,,3234.152652005175,5,,,94.88,41.6,10^-17.2054,,,,,"[53345, 1352, 1351]",2
53345,1,1350,Enterococcus durans,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,74.4,43.0,10^-7.48812,,,,,,0
1352,1,1350,Enterococcus faecium,"",bacteria,false,,,,646.8305304010349,1,,,100.0,126.0,10^-73.4386,,,,,,2587.3221216041397,4,,,100.0,41.25,10^-19.6347,,,,,,1
1351,1,1350,Enterococcus faecalis,"",bacteria,false,,,,1293.6610608020699,2,,,100.0,126.0,10^-73.4386,,,,,,,,,,,,,,,,,,1
1301,2,1301,Streptococcus,"",bacteria,false,,,,571798.1888745149,884,,,98.6095,123.321,10^-69.2641,,,,,,533635.1875808538,825,,,98.411,39.297,10^-16.7588,,,,,"[3038077, 3018247, 2963162, 2963150, 2819619, 2759692, 2736608, 2710759, 2610896, 2598453, 2582691, 2582689, 2582686, 2582681, 2582678, 2582674, 2582671, 2582667, 2582661, 2582658, 2582654, 2582650, 2582645, 2582644, 2582642, 2582638, 2582637, 2582635, 2582632, 2576376, 2382163, 2250596, 1979528, 1902136, 1739495, 1739488, 1739483, 1739265, 1501662, 1433513, 1169675, 1169672, 1156431, 1095726, 1084197, 999424, 712624, 563036, 545210, 315405, 257758, 113107, 83427, 76860, 68892, 28037, 1343, 1334, 1328, 1318, 1313, 1311, 1308, 1307, 1306, 1305, 1304, 1303, 1302]",9
3038077,1,1301,Streptococcus sp. D7B5,"",bacteria,false,,,,646.8305304010349,1,,,97.619,126.0,10^-69.3215,,,,,,,,,,,,,,,,,,0
3018247,1,1301,Streptococcus sp. SPS1,"",bacteria,false,,,,,,,,,,,,,,,,1940.4915912031047,3,,,87.2,31.3333,10^-10.0535,,,,,,0
2963162,1,1301,Streptococcus sp. CF10-1,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,95.2,42.0,10^-13.5901,,,,,,0
2963150,1,1301,Streptococcus sp. CF8-6,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-15.8508,,,,,,0
2819619,1,1301,Streptococcus toyakuensis,"",bacteria,false,,,,12289.780077619664,19,,,97.6457,119.316,10^-65.0518,,,,,,,,,,,,,,,,,,0
2759692,1,1301,Streptococcus sp. Marseille-Q3533,"",bacteria,false,,,,646.8305304010349,1,,,88.696,115.0,10^-48.0895,,,,,,,,,,,,,,,,,,0
2736608,1,1301,Streptococcus thalassemiae,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,97.35,39.5,10^-18.0634,,,,,,0
2710759,1,1301,Streptococcus sp. ZB199,"",bacteria,false,,,,1293.6610608020699,2,,,94.6935,123.5,10^-62.8116,,,,,,,,,,,,,,,,,,0
2610896,1,1301,Streptococcus sp. LPB0220,"",bacteria,false,,,,646.8305304010349,1,,,99.206,126.0,10^-72.0663,,,,,,,,,,,,,,,,,,0
2598453,1,1301,Streptococcus sp. 116-D4,"",bacteria,false,,,,4527.813712807245,7,,,96.9386,126.0,10^-68.1452,,,,,,,,,,,,,,,,,,0
2582691,1,1301,Streptococcus sp. 2741,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-15.5086,,,,,,0
2582689,1,1301,Streptococcus sp. 2001,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,100.0,41.5,10^-17.8924,,,,,,0
2582686,1,1301,Streptococcus sp. 4477,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-16.8633,,,,,,0
2582681,1,1301,Streptococcus sp. 3506,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,42.0,10^-22.4101,,,,,,0
2582678,1,1301,Streptococcus sp. 10824,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,97.6,41.0,10^-16.9431,,,,,,0
2582674,1,1301,Streptococcus sp. 4272,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,42.0,10^-20.4168,,,,,,0
2582671,1,1301,Streptococcus sp. 1559,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-19.4572,,,,,,0
2582667,1,1301,Streptococcus sp. 1055,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-16.7258,,,,,,0
2582661,1,1301,Streptococcus sp. 1453,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-17.0516,,,,,,0
2582658,1,1301,Streptococcus sp. 1449,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,42.0,10^-18.5436,,,,,,0
2582654,1,1301,Streptococcus sp. 812,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,84.4,32.0,10^-3.08145,,,,,,0
2582650,1,1301,Streptococcus sp. 2154,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-16.5918,,,,,,0
2582645,1,1301,Streptococcus sp. 1013,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,42.0,10^-17.52,,,,,,0
2582644,1,1301,Streptococcus sp. 477,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,22.0,10^-5.46471,,,,,,0
2582642,1,1301,Streptococcus sp. 2106,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,100.0,41.5,10^-18.234,,,,,,0
2582638,1,1301,Streptococcus sp. 79,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,39.0,10^-17.5376,,,,,,0
2582637,1,1301,Streptococcus sp. 68,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,21.0,10^-5.34104,,,,,,0
2582635,1,1301,Streptococcus sp. k-628,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,97.6,41.0,10^-17.9469,,,,,,0
2582632,1,1301,Streptococcus sp. k-378,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,42.0,10^-16.9747,,,,,,0
2576376,1,1301,Streptococcus sp. 1643,"",bacteria,false,,,,2587.3221216041397,4,,,97.619,126.0,10^-69.3215,,,,,,646.8305304010349,1,,,100.0,39.0,10^-13.5918,,,,,,0
2382163,1,1301,Streptococcus koreensis,"",bacteria,false,,,,646.8305304010349,1,,,100.0,126.0,10^-73.4386,,,,,,,,,,,,,,,,,,0
2250596,1,1301,Streptococcus sp. 596553,"",bacteria,false,,,,,,,,,,,,,,,,1940.4915912031047,3,,,97.2667,37.3333,10^-11.498,,,,,,0
1979528,1,1301,Streptococcus sp. KR,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,97.6,41.0,10^-18.757,,,,,,0
1902136,1,1301,Streptococcus sp. NPS 308,"",bacteria,false,,,,646.8305304010349,1,,,96.825,126.0,10^-67.9492,,,,,,,,,,,,,,,,,,0
1739495,1,1301,Streptococcus sp. HMSC072D07,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,42.0,10^-16.382,,,,,,0
1739488,1,1301,Streptococcus sp. HMSC066E07,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,34.0,10^-13.0,,,,,,0
1739483,1,1301,Streptococcus sp. HMSC078H12,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,41.0,10^-18.3585,,,,,,0
1739265,1,1301,Streptococcus sp. HMSC057E02,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,100.0,39.0,10^-16.5206,,,,,,0
1501662,1,1301,Streptococcus parasuis,"",bacteria,false,,,,646.8305304010349,1,,,94.0,50.0,10^-17.5728,,,,,,,,,,,,,,,,,,0
1433513,1,1301,Streptococcus gwangjuense,"",bacteria,false,,,,5174.6442432082795,8,,,96.3355,118.375,10^-62.0667,,,,,,,,,,,,,,,,,,0
1169675,1,1301,Streptococcus sp. GMD6S,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,97.5,37.0,10^-13.8995,,,,,,0
1169672,1,1301,Streptococcus sp. GMD3S,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,95.1,41.0,10^-18.3799,,,,,,0
1156431,1,1301,Streptococcus ilei,"",bacteria,false,,,,646.8305304010349,1,,,99.206,126.0,10^-72.0663,,,,,,,,,,,,,,,,,,0
1095726,1,1301,Streptococcus sp. SK140,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,40.0,10^-17.7033,,,,,,0
1084197,1,1301,Streptococcus sp. MNZ1063,"",bacteria,false,,,,646.8305304010349,1,,,100.0,126.0,10^-73.4386,,,,,,,,,,,,,,,,,,0
999424,1,1301,Streptococcus sp. F0441,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,97.6,42.0,10^-19.007,,,,,,0
712624,1,1301,Streptococcus sp. oral taxon 064,"",bacteria,false,,,,1293.6610608020699,2,,,100.0,126.0,10^-73.4386,,,,,,,,,,,,,,,,,,0
563036,1,1301,Streptococcus sp. C300,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,88.5,26.0,10^-7.07263,,,,,,0
545210,1,1301,Streptococcus sp. SK597,"",bacteria,false,,,,646.8305304010349,1,,,98.413,126.0,10^-70.6939,,,,,,,,,,,,,,,,,,0
315405,1,1301,Streptococcus gallolyticus,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,96.8,31.0,10^-11.4425,,,,,,0
257758,1,1301,Streptococcus pseudopneumoniae,"",bacteria,false,,,,181112.54851228977,280,,,99.2981,123.604,10^-70.5933,,,,,,106080.20698576974,164,,,99.3293,39.9451,10^-16.8982,,,,,,0
113107,1,1301,Streptococcus australis,"",bacteria,false,,,,1940.4915912031047,3,,,98.4127,126.0,10^-70.6939,,,,,,,,,,,,,,,,,,0
83427,1,1301,uncultured Streptococcus sp.,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,91.25,40.5,10^-13.8864,,,,,,0
76860,1,1301,Streptococcus constellatus,"",bacteria,false,,,,646.8305304010349,1,,,100.0,126.0,10^-73.4386,,,,,,1940.4915912031047,3,,,97.6333,41.3333,10^-17.7759,,,,,,0
68892,1,1301,Streptococcus infantis,"",bacteria,false,,,,1293.6610608020699,2,,,94.876,126.5,10^-64.8596,,,,,,3234.152652005175,5,,,99.16,37.8,10^-16.3047,,,,,,0
28037,1,1301,Streptococcus mitis,"",bacteria,false,,,,98965.07115135834,153,,,97.2858,123.235,10^-66.9688,,,,,,57567.91720569211,89,,,97.9809,40.0674,10^-16.2887,,,,,,1
1343,1,1301,Streptococcus vestibularis,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,29.0,10^-8.72354,,,,,,0
1334,1,1301,Streptococcus dysgalactiae,"",bacteria,false,,,,,,,,,,,,,,,,646.8305304010349,1,,,100.0,42.0,10^-21.1337,,,,,,1
1328,1,1301,Streptococcus anginosus,"",bacteria,false,,,,3880.9831824062094,6,,,99.8677,126.0,10^-73.2099,,,,,,1940.4915912031047,3,,,96.4,40.3333,10^-15.9739,,,,,,1
1318,1,1301,Streptococcus parasanguinis,"",bacteria,false,,,,2587.3221216041397,4,,,98.576,120.75,10^-67.4535,,,,,,5174.6442432082795,8,,,94.75,37.125,10^-13.5688,,,,,,0
1313,1,1301,Streptococcus pneumoniae,"",bacteria,false,,,,149417.85252263906,231,,,98.6761,123.567,10^-69.5275,,,,,,236093.14359637775,365,,,98.3885,39.0548,10^-17.1641,,,,,,1
1311,1,1301,Streptococcus agalactiae,"",bacteria,false,,,,54980.59508408797,85,,,99.8534,123.765,10^-71.6717,,,,,,51099.61190168176,79,,,98.5633,40.0,10^-17.4326,,,,,,1
1308,1,1301,Streptococcus thermophilus,"",bacteria,false,,,,646.8305304010349,1,,,92.063,126.0,10^-59.7149,,,,,,2587.3221216041397,4,,,94.5,41.0,10^-16.1364,,,,,,0
1307,1,1301,Streptococcus suis,"",bacteria,false,,,,1293.6610608020699,2,,,96.0225,107.0,10^-55.6758,,,,,,1940.4915912031047,3,,,96.2667,39.0,10^-17.0435,,,,,,1
1306,1,1301,Streptococcus sp.,"",bacteria,false,,,,,,,,,,,,,,,,1293.6610608020699,2,,,100.0,41.5,10^-18.0762,,,,,,0
1305,1,1301,Streptococcus sanguinis,"",bacteria,false,,,,646.8305304010349,1,,,97.059,102.0,10^-52.9449,,,,,,646.8305304010349,1,,,97.4,38.0,10^-14.7235,,,,,,1
1304,1,1301,Streptococcus salivarius,"",bacteria,false,,,,3880.9831824062094,6,,,99.7355,126.0,10^-72.9812,,,,,,3234.152652005175,5,,,93.08,39.0,10^-14.3072,,,,,,0
1303,1,1301,Streptococcus oralis,"",bacteria,false,,,,37516.17076326002,58,,,98.0082,123.241,10^-68.1729,,,,,,28460.543337645537,44,,,98.6682,37.5455,10^-15.4558,,,,,,1
